WT_AGO1.1	WT_AGO1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
transcript:AT5G01245.1	1	0	0	0	0.27092471366037	-1.55394320241917	4.98349365580689	-0.311818035648239	0.755178816500192	1	1	1050.5
transcript:AT5G01255.1	1404	1700	1157	651	1221.79639846101	-0.774471999214152	0.271107169385016	-2.85670054750295	0.00428069483991941	0.268766483163511	1	15
transcript:AT5G06865.1	9	11	11	6	9.20822561910855	-0.232763921330716	1.07607853664333	-0.216307558792864	0.828748017471238	0.999461769492062	1	1307
transcript:AT5G06865.2	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01275.1	0	0	0	2	0.46385961395229	2.34508136300271	4.89790038057447	0.478793193161608	0.632085759585295	1	1	823.5
transcript:AT5G01285.1	1	2	4	5	2.9269178868868	1.57868787260512	1.89765078176512	0.831916961632257	0.40545581713882	1	1	384
transcript:AT5G01295.1	37	58	31	48	42.5159783740952	-0.284760234313645	0.531843060745173	-0.535421546940301	0.592358393869609	0.999461769492062	1	646
transcript:AT5G01315.1	155	184	119	174	155.463638373406	-0.241372878865376	0.314391080095132	-0.76774722359279	0.442637374575581	0.999461769492062	1	430
transcript:AT5G07152.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G07152.2	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G07152.3	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01325.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01345.1	2	5	6	8	5.10121426296033	1.00218318333602	1.43549347052218	0.698145414044596	0.485086259421473	1	1	473
transcript:AT5G01375.1	43	44	68	120	67.2162407379697	1.06708634829761	0.451938085448925	2.36113393107297	0.0182191494264697	0.696288362863776	1	24
transcript:AT5G01385.1	0	0	2	0	0.518466983016915	2.4910360266529	4.88712828364826	0.509713656379269	0.610252084130563	1	1	731.5
transcript:AT5G01395.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01405.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01415.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01425.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01435.1	61	79	70	69	68.8226104265477	-0.0237413132285102	0.42119973599	-0.0563659261863208	0.955050300746911	0.999461769492062	1	1528
transcript:AT5G01455.1	10	8	9	13	9.8950767401172	0.240895756350905	1.03023363069314	0.233826337224917	0.815119802134822	0.999461769492062	1	1278
transcript:AT5G01465.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01475.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01485.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01535.1	23	15	19	25	20.4005262195919	0.155925829579026	0.745074659552871	0.209275443178539	0.834233220839378	0.999461769492062	1	1320
transcript:AT5G01545.1	181	186	186	182	182.191173487763	-0.020746226249962	0.293390750987497	-0.0707119300118841	0.943627025830795	0.999461769492062	1	1506
transcript:AT5G01555.1	65	71	59	62	63.5935915365156	-0.192577382471676	0.434125899743753	-0.443598003678993	0.65733324931886	0.999461769492062	1	877
transcript:AT5G01565.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01575.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01585.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01605.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01615.1	7	3	12	5	6.85603918707262	0.731309195391033	1.28727640529569	0.568105802594162	0.569963127922443	1	1	603
transcript:AT5G09443.1	70	62	94	82	76.5926376717329	0.387398819112652	0.415897902418259	0.931475770519886	0.351607512318204	0.999461769492062	1	308
transcript:AT5G01635.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01645.1	70	139	74	106	94.6615748429985	-0.220035016483909	0.403515414311841	-0.545295194879133	0.585550508383076	0.999461769492062	1	633
transcript:AT5G01655.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01665.1	0	0	1	0	0.259233491508457	1.47571636636091	4.98789247946921	0.295859698747547	0.767337229639043	1	1	1091
transcript:AT5G01675.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01675.2	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01675.6	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01675.3	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01675.4	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01675.5	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01685.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01695.1	2	1	0	1	1.00348432045282	-1.66648600402553	3.28254750668077	-0.507680696359711	0.611677288156838	1	1	750
transcript:AT5G01705.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01725.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01765.1	1947	2553	2350	2387	2276.74265674978	0.0616864907827684	0.181688886182148	0.339517138769435	0.734220188159191	0.999461769492062	1	1007
transcript:AT5G01775.1	31	23	16	16	21.5404958808117	-0.796828570292136	0.725681490629211	-1.09804174501025	0.272186261184681	0.999461769492062	1	214
transcript:AT5G01795.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01805.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01815.1	253	300	274	127	237.940540562143	-0.454616649440837	0.357965845602375	-1.27000007130798	0.20408460474919	0.999461769492062	1	150
transcript:AT5G01825.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01835.1	402	493	465	712	507.833938484794	0.363421520234841	0.237872931415962	1.52779687067182	0.126562979479245	0.999461769492062	1	83
transcript:AT5G10965.2	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G10965.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G10965.5	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G10965.4	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G10965.3	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01855.1	0	0	1	0	0.259233491508457	1.47571636636091	4.98789247946921	0.295859698747547	0.767337229639043	1	1	1091
transcript:AT5G01865.1	1	0	0	0	0.27092471366037	-1.55394320241917	4.98349365580689	-0.311818035648239	0.755178816500192	1	1	1050.5
transcript:AT5G01875.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01885.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01925.1	0	0	0	1	0.231929806976145	1.39464166302386	4.99342831208762	0.279295421073302	0.780018119987966	1	1	1191
transcript:AT5G01935.1	8	14	13	19	13.1599706376228	0.52721461658561	0.904687655465271	0.582758716116746	0.560055740215471	0.999461769492062	1	589
transcript:AT5G01945.1	13	17	11	11	12.8298040255664	-0.461151734082143	0.90547180387255	-0.509294416579152	0.610545870988632	0.999461769492062	1	748
transcript:AT5G01955.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01965.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01975.1	1	0	0	0	0.27092471366037	-1.55394320241917	4.98349365580689	-0.311818035648239	0.755178816500192	1	1	1050.5
transcript:AT5G01985.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G01995.1	2	2	0	0	1.00125959963262	-3.47143708416835	3.44948921705836	-1.00636264262009	0.314241157061969	1	1	265
transcript:AT5G02015.1	2	0	0	0	0.541849427320739	-2.57641244038388	4.88481558899932	-0.527432897607435	0.597893003264969	1	1	676.5
transcript:AT5G02045.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02055.1	2	4	4	2	2.96146335193061	0.0263916968227414	1.83334374131071	0.0143953892704666	0.98851453783914	1	1	1605
transcript:AT5G02075.1	1	0	0	0	0.27092471366037	-1.55394320241917	4.98349365580689	-0.311818035648239	0.755178816500192	1	1	1050.5
transcript:AT5G02085.1	0	3	0	0	0.689115258467815	-2.94320124550269	4.41415841640283	-0.666763846663472	0.504922989192822	1	1	514.5
transcript:AT5G02095.1	1940	2207	1895	2112	2013.63628838942	-0.0737031612239383	0.177110446826759	-0.416142370732266	0.677305826830186	0.999461769492062	1	909
transcript:AT5G02105.1	27	37	46	44	37.9437075729391	0.481907831046602	0.54911884704727	0.877602059441092	0.380159711278994	0.999461769492062	1	337
transcript:AT5G02125.1	0	2	0	2	0.923269786264167	0.00699692789249235	3.58025680250816	0.00195430894442841	0.998440688058788	1	1	1646.5
transcript:AT5G02145.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02155.1	285	277	417	357	331.741159307911	0.439116109692637	0.260376413974443	1.68646653892291	0.0917059747667832	0.999461769492062	1	65
transcript:AT5G02175.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02185.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02195.1	46	47	51	56	49.4676531353015	0.173776444081597	0.485009456930753	0.358294960228801	0.720122589258626	0.999461769492062	1	983
transcript:AT5G02205.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02215.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02225.1	19	21	15	24	19.4261941088761	-0.073291612164946	0.748690097705259	-0.0978931234560005	0.922017160447782	0.999461769492062	1	1467
transcript:AT5G02265.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02275.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G15022.1	21	15	18	23	19.1355836868104	0.137282095778237	0.761075326068559	0.180379117645801	0.856854947136882	0.999461769492062	1	1358
transcript:AT5G02335.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02345.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02355.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02365.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02375.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02395.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02405.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02415.1	23	19	4	22	16.7350547706603	-0.774189540733406	0.896944130988465	-0.86314131949358	0.388059772297954	0.999461769492062	1	350
transcript:AT5G02425.1	28	29	34	39	32.1065406643698	0.32774214837443	0.588925889891658	0.556508304355108	0.5778634190448	0.999461769492062	1	616
transcript:AT5G02455.1	2	7	8	7	5.84716161131298	0.766254380001925	1.35568266081864	0.565216626388963	0.57192642915086	1	1	606
transcript:AT5G02465.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G15845.1	2	5	0	0	1.69037485810043	-4.23212969848982	2.83617674748335	-1.49219533029638	0.135647946190362	1	1	96
transcript:AT5G15845.2	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G15845.5	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G15845.4	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G15845.3	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02485.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02495.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02515.1	42	54	42	48	45.8033500043664	-0.11181653897623	0.50051388310694	-0.223403471412478	0.823221502803138	0.999461769492062	1	1295
transcript:AT5G16235.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G16235.2	5	5	1	6	4.15396133244687	-0.586452376217172	1.61114221202584	-0.363997896548046	0.715859580111358	1	1	974
transcript:AT5G02525.1	5	6	5	5	5.18867057766049	-0.155361438539325	1.3889532318656	-0.111855053845585	0.910938334713992	1	1	1447
transcript:AT5G02555.1	19	23	25	32	24.3333776520817	0.415087969015304	0.66994873066517	0.619581693368052	0.53553322231333	0.999461769492062	1	555
transcript:AT5G02595.1	33	16	25	27	25.3587390053546	0.0226528305959235	0.699717660217354	0.0323742444758173	0.974173601649521	0.999461769492062	1	1567
transcript:AT5G02605.1	55	65	51	61	57.2003161439325	-0.123852863029501	0.453738238813891	-0.272961043250977	0.784883161745706	0.999461769492062	1	1224
transcript:AT5G02635.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02645.1	6	10	5	8	7.07420505687305	-0.316391885473865	1.20788079612329	-0.261939660345068	0.793367962269865	1	1	1240
transcript:AT5G02685.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02695.1	25	31	34	48	33.8405449584858	0.522514017870421	0.579352232505682	0.901893508911776	0.367113439837516	0.999461769492062	1	326
transcript:AT5G02705.1	1	4	4	5	3.38632805919868	0.868288571655096	1.75042706033623	0.496043846287609	0.619863476205245	1	1	763
transcript:AT5G02715.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02735.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02745.1	5	5	1	7	4.38589113942301	-0.397045725090726	1.57983140148931	-0.251321580718316	0.80156549149416	1	1	1252
transcript:AT5G02755.1	84	154	99	144	117.194267079388	0.0208562078731514	0.369257156452151	0.0564815265153948	0.954958211734892	0.999461769492062	1	1527
transcript:AT5G02765.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02775.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02785.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02795.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02805.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02835.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02855.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02865.1	0	4	0	0	0.918820344623753	-3.35804875087523	3.92578840180714	-0.855382004116532	0.392339702899607	1	1	362
transcript:AT5G02875.1	70	89	77	75	76.7641969934665	-0.0788339265955979	0.402573710999187	-0.195824825222522	0.844747278531934	0.999461769492062	1	1343
transcript:AT5G18245.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G18245.2	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G18245.5	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G18245.3	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G18245.4	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G18245.6	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G18245.7	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G18245.8	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G18255.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G18255.2	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G18255.3	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02885.1	0	0	1	0	0.259233491508457	1.47571636636091	4.98789247946921	0.295859698747547	0.767337229639043	1	1	1091
transcript:AT5G02895.1	62	92	99	104	87.7150157581456	0.389559566518411	0.385396155241448	1.01080293931411	0.312110756039227	0.999461769492062	1	262
transcript:AT5G02905.1	35	32	19	32	29.1801178970003	-0.441394793011375	0.629565435061086	-0.70111027135495	0.483234200764692	0.999461769492062	1	472
transcript:AT5G02925.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02935.1	15	19	13	36	20.1477757826195	0.479833567860715	0.775271698591043	0.618923106225535	0.53596701585748	0.999461769492062	1	556
transcript:AT5G02945.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02955.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02965.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G02985.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03005.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03015.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03025.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03035.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03045.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G19221.1	156	170	124	161	150.799771847735	-0.225265002530943	0.311574147828673	-0.722990030144641	0.469686009417304	0.999461769492062	1	462
transcript:AT5G19221.2	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03055.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03065.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03075.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03085.1	1	0	1	3	1.22594762609726	1.88744583718206	3.04623943708677	0.619598648157185	0.535522056988303	1	1	554
transcript:AT5G03095.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03105.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G20225.1	38	60	36	31	40.5996739990153	-0.548024059926906	0.541226227365631	-1.01256005754629	0.311270346515526	0.999461769492062	1	260
transcript:AT5G20225.2	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03115.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03125.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03135.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03155.1	7	12	9	12	9.7691931367837	0.133755484137054	1.03401645062818	0.129355276751928	0.897076534267149	0.999461769492062	1	1417
transcript:AT5G03165.1	34	54	46	75	50.9349910494731	0.438638950119061	0.49784871645078	0.881068757686407	0.378280605939949	0.999461769492062	1	333
transcript:AT5G03175.1	5	11	5	11	7.72877485029705	-0.014581502341125	1.17800791992168	-0.0123781021286295	0.990123955617163	0.999461769492062	1	1615
transcript:AT5G03175.2	14	9	9	4	9.12111241812932	-0.848750274234801	1.1135054441014	-0.762232711776049	0.445921125771025	0.999461769492062	1	438
transcript:AT5G03185.1	499	523	529	510	510.745910741888	0.000614442088107095	0.223640497111872	0.00274745449076574	0.997807851238218	0.999461769492062	1	1644
transcript:AT5G03195.1	248	265	257	316	267.974003141231	0.128831442172299	0.257783279394555	0.499766480102511	0.617239515568216	0.999461769492062	1	758
transcript:AT5G03205.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03215.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03235.1	79	93	87	83	84.5691131319273	-0.0338445889700421	0.38705470522346	-0.0874413578062627	0.930320696478702	0.999461769492062	1	1479
transcript:AT5G03245.1	46	60	55	30	47.4605782399828	-0.312392496385741	0.532248994991486	-0.586929236739542	0.557251233092643	0.999461769492062	1	582
transcript:AT5G03255.1	40	53	20	28	34.6900625381807	-0.977249821971999	0.577509290081061	-1.69218026230336	0.0906116086740224	0.999461769492062	1	63
transcript:AT5G03275.1	0	0	2	0	0.518466983016915	2.4910360266529	4.88712828364826	0.509713656379269	0.610252084130563	1	1	731.5
transcript:AT5G03295.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03325.1	0	1	0	0	0.229705086155938	-1.43360219696878	4.99148991296172	-0.287209274578728	0.773952085268391	1	1	1141
transcript:AT5G03335.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03375.1	83	133	103	107	104.555066664369	-0.045045749944143	0.364897209544082	-0.123447778623534	0.901752524508501	0.999461769492062	1	1430
transcript:AT5G03385.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03395.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03405.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03465.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03485.1	2	8	2	13	5.91304459027505	0.565524494917908	1.43059631157685	0.39530683138318	0.69261645841572	1	1	935
transcript:AT5G03515.1	9	14	3	6	7.8234729455087	-1.37761392545907	1.18455956190058	-1.16297564915076	0.244839382348519	0.999461769492062	1	197
transcript:AT5G03525.1	6	6	7	5	5.97806227433777	-0.0158195928791431	1.30519779359607	-0.0121204563452081	0.990329511787443	1	1	1617
transcript:AT5G03535.1	2	0	0	0	0.541849427320739	-2.57641244038388	4.88481558899932	-0.527432897607435	0.597893003264969	1	1	676.5
transcript:AT5G03565.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03575.1	0	0	0	2	0.46385961395229	2.34508136300271	4.89790038057447	0.478793193161608	0.632085759585295	1	1	823.5
transcript:AT5G03585.1	276	327	218	221	257.658172633826	-0.476514654048933	0.259347412687628	-1.83736035424758	0.0661567154752591	0.999461769492062	1	51
transcript:AT5G03595.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03605.1	0	2	0	0	0.459410172311877	-2.35999463097399	4.90080973622628	-0.4815519797737	0.630124245835037	1	1	791
transcript:AT5G03615.1	475	385	628	396	471.768533388576	0.230117912602105	0.295776838717094	0.778011941706531	0.436561973278627	0.999461769492062	1	420
transcript:AT5G03625.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03635.1	74	79	71	65	71.6761459677364	-0.190497238510383	0.416835403298587	-0.45700829872631	0.647665080650735	0.999461769492062	1	859
transcript:AT5G03645.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03685.1	1	0	0	2	0.73478432761266	0.832564586959231	3.99986956931985	0.208147933958957	0.835113460806822	1	1	1323.5
transcript:AT5G03695.1	4	3	5	4	3.99670079855616	0.330617482992721	1.58286304212283	0.208873082632165	0.83454731762893	1	1	1321
transcript:AT5G03715.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03735.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03755.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03765.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03785.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03805.1	389	495	360	447	416.090411922455	-0.153371975091802	0.229459509747625	-0.668405398671385	0.503874850296761	0.999461769492062	1	510
transcript:AT5G03815.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03825.1	8	13	11	8	9.86057069171235	-0.137772202930424	1.03412142999659	-0.133226330036385	0.894014388097514	0.999461769492062	1	1412
transcript:AT5G03835.1	32	31	14	25	25.2179625634879	-0.73815287147654	0.675127548103997	-1.09335320940397	0.27423874904245	0.999461769492062	1	217
transcript:AT5G03845.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03875.1	1	7	0	0	1.87886031675194	-4.3882871232584	2.78469136135523	-1.57586121900516	0.115057790133944	1	1	77
transcript:AT5G03915.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03925.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03935.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03945.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G03955.1	2	0	0	0	0.541849427320739	-2.57641244038388	4.88481558899932	-0.527432897607435	0.597893003264969	1	1	676.5
transcript:AT5G03975.1	2	0	4	2	2.04264300730686	1.50297841466123	2.38925050165296	0.62905853263248	0.529310736895287	1	1	543
transcript:AT5G03985.1	800	817	705	922	801.007719863165	-0.0272619798482972	0.209360585796322	-0.130215435463193	0.896395982822244	0.999461769492062	1	1416
transcript:AT5G04005.1	25	29	21	14	22.1254859593751	-0.632719466329004	0.714941146043581	-0.884995177337905	0.376159232435124	0.999461769492062	1	331
transcript:AT5G04015.1	9	10	14	11	10.9158700423587	0.382556900853976	0.981762286660772	0.389663471546815	0.696785411025469	0.999461769492062	1	944
transcript:AT5G04025.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G04035.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G04055.1	10	11	15	14	12.3715227546119	0.446235179659948	0.922080654627348	0.4839437606901	0.628425782446524	0.999461769492062	1	773
transcript:AT5G04065.1	3	6	3	4	3.89642436034669	-0.36564340493494	1.60188005630815	-0.228258915825219	0.81944496189946	1	1	1289
transcript:AT5G04075.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G04115.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G04125.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G04135.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G04165.1	0	1	4	0	1.26663905218977	2.07564008063301	3.26145454460838	0.636415455816888	0.524505669622717	1	1	540
transcript:AT5G04185.1	55	66	70	70	64.4428258315344	0.192810157367916	0.432057752588456	0.446260149743388	0.655409338387873	0.999461769492062	1	870
transcript:AT5G04195.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G26146.1	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G26146.4	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G26146.2	0	0	0	0	0	NA	NA	NA	1	1	1	2766
transcript:AT5G26146.3	0	0	0	0	0	NA	NA	NA	1	1	1	2766
